date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20210927,80585,2.11,80985,20.14,81385,2.1,9,False,False,True,B1,A2,91.81,20.5,132.79,80948.44,184.87,35.76,21.674,0.706,66.61,80575,4.0,80985,36.11,81775,0.37,True
20210927,79195,2.08,79525,21.74,80325,2.2,7,False,False,False,B1,A2,103.57,41.1,20.51,79388.49,124.15,311.76,14.511,0.792,79.79,79045,0.91,79615,25.73,80455,2.44,True
20210927,74715,5.51,75555,54.7,78295,8.54,13,False,True,True,B1,A5,87.73,155.65,40.51,75132.36,289.1,1392.3,33.671,0.898,685.5,69655,-0.79,75515,63.96,78295,8.72,True
20210927,72905,7.88,73895,77.89,75355,7.76,13,False,True,True,B1,A7,87.73,103.8,113.42,73588.82,410.03,470.29,33.671,0.94,667.75,69655,-0.79,73675,86.9,78295,0.19,True
20210927,70945,8.64,71105,95.72,75925,9.59,13,False,True,True,B1,A9,87.73,1981.34,50.69,71003.17,42.59,2086.48,33.671,0.929,936.6,69655,-0.79,71125,112.29,78295,3.26,True
20210927,70325,6.35,71055,62.55,71965,3.45,13,False,True,True,B1,A6,87.73,68.05,179.96,70925.0,326.4,154.7,33.671,0.867,257.4,69655,-0.78,71125,78.32,78295,0.18,True
20210927,47795,18.13,48185,186.32,49805,18.73,7,False,True,False,B2,B1,76.96,556.29,135.28,47985.95,131.26,676.49,28.297,0.986,1056.59,46855,2.92,48125,197.75,54535,-4.66,True
20210927,46855,13.9,49915,80.52,53435,8.09,7,False,True,False,B1,A8,76.96,81.82,557.57,49625.0,1610.4,296.17,28.297,0.962,2163.33,46855,16.82,49795,90.7,54535,-3.11,True
20210927,42205,11.08,43705,111.47,46735,12.44,4,False,True,True,B1,B1,78.68,191.17,114.77,43105.0,573.85,1197.97,33.824,0.976,1696.56,41095,2.71,43705,120.37,46735,2.06,True
20210927,42185,21.33,42345,253.17,42865,25.42,4,False,True,True,B3,B2,78.68,613.76,202.53,42272.19,55.68,211.49,33.824,0.984,446.76,41095,2.66,42375,254.19,46735,-10.38,True
20210927,33315,7.32,33915,75.26,35505,7.49,23,False,True,False,B1,A7,82.09,151.52,67.64,33656.47,222.67,625.11,24.04,0.951,540.45,31375,0.82,33895,84.11,37375,-7.85,True
20210927,32365,6.91,32995,66.55,34925,6.63,23,False,True,False,B1,A6,82.09,150.04,55.49,32702.35,229.24,776.93,24.04,0.941,559.65,31375,0.82,32825,70.14,37375,-7.94,True
20210927,2965,1.99,3055,18.99,3425,1.92,14,False,True,False,A9,A1,78.02,53.74,14.11,3010.64,32.06,153.05,12.789,0.61,31.36,1975,2.36,3045,20.46,4975,-6.67,True
20210927,26765,2.24,28875,22.48,31225,2.23,30,False,True,False,B1,A2,82.56,25.01,56.71,28445.0,924.22,510.9,13.973,0.813,414.87,25495,-3.69,28145,30.1,31255,1.34,True
20210927,26715,5.31,27685,52.01,28975,5.22,30,False,True,False,B1,A5,82.56,65.53,85.55,27404.36,406.05,389.83,13.973,0.952,449.85,25495,-3.74,27535,62.8,31255,-0.77,True
20210927,2595,1.6,2885,14.71,3615,1.48,14,False,True,False,A9,A1,78.02,27.84,13.88,2762.95,112.49,282.8,12.789,0.66,57.07,1975,2.36,2915,21.56,4975,-6.66,True
20210927,1975,1.55,2435,8.23,2965,0.84,14,False,True,False,A8,sub-A,78.02,8.35,61.38,2389.18,246.2,41.96,12.789,0.463,37.57,1975,3.91,2425,14.55,4975,-6.67,True
20210927,10805,2.38,11055,23.59,11835,2.35,9,False,False,False,B1,A2,81.38,53.84,19.53,10939.93,90.84,313.91,10.297,0.843,85.63,10375,1.55,11025,28.9,12055,-0.29,True
20210926,915,4.59,1475,47.41,2035,4.61,2,False,True,True,B1,A4,66.24,48.6,261.92,1414.99,252.73,58.77,240.517,0.464,237.54,535,6.12,2195,80.22,4255,5.85,True
20210926,8585,5.99,9825,42.64,11445,4.22,31,False,True,False,B1,A4,83.82,49.93,86.77,9504.72,578.1,416.93,18.314,0.929,490.06,6895,-3.69,9615,53.55,13615,-3.82,True
20210926,82615,1.91,84155,19.27,85705,1.93,15,False,True,False,A9,A1,75.1,19.67,118.14,84012.66,704.67,147.02,12.458,0.789,260.23,81535,2.79,84085,27.97,86215,-5.0,True
20210926,81895,9.43,82855,92.73,84735,9.23,15,False,True,False,B1,A9,75.1,150.43,101.23,82484.28,373.93,696.44,12.458,0.987,911.91,81535,3.72,82875,99.21,86215,-4.23,True
20210926,80745,2.08,81025,20.39,81415,6.45,8,False,True,False,A9,A2,73.45,39.67,18.81,80904.79,105.23,278.15,7.65,0.877,66.98,80335,-2.4,81005,25.17,81415,6.04,True
20210926,77965,1.73,78225,16.85,79195,1.69,21,False,True,True,A9,A1,76.39,44.33,12.93,78099.03,92.59,397.78,21.66,0.522,76.58,76975,4.66,78355,21.28,80215,1.07,True
20210926,76975,7.36,77545,27.68,78295,2.83,21,False,True,True,B1,A2,76.39,28.33,158.28,77468.51,342.11,76.74,21.66,0.815,168.77,76975,12.02,77525,42.0,80215,0.94,True
20210926,74065,2.87,74945,28.37,76255,12.04,34,False,True,True,B1,A2,83.91,73.93,21.87,74518.14,311.15,1318.39,36.25,0.733,288.03,70495,-12.26,75245,36.22,76255,14.24,True
20210926,72635,3.9,73905,38.42,75185,3.8,34,False,True,True,B1,A3,83.91,39.02,269.68,73798.43,585.1,106.11,36.25,0.835,393.46,70495,-12.26,73925,45.14,76255,2.22,True
20210926,69455,1.2,69665,12.96,70265,1.3,17,False,True,False,A8,A1,71.21,28.71,10.92,69568.28,73.69,242.7,10.487,0.524,39.9,67495,-5.65,69715,15.85,70375,-5.24,True
20210926,69055,1.97,69375,20.95,69695,2.01,17,False,True,False,A9,A2,71.21,21.62,101.75,69336.39,142.75,38.02,10.487,0.756,60.08,67495,-5.65,69355,27.85,70375,-6.07,True
20210926,56415,21.2,56785,198.72,61165,19.85,10,False,True,True,B2,B1,70.91,1562.21,114.48,56559.12,110.04,1882.08,47.095,0.983,2486.58,52735,-2.81,56845,221.44,63775,-4.8,True
20210926,54975,2.56,55695,26.31,56525,2.62,10,False,True,True,A9,A2,70.91,30.08,58.64,55534.67,310.75,199.8,47.095,0.422,179.85,52735,-2.81,55695,48.29,63775,-9.76,True
20210926,49215,2.17,49365,25.61,49845,2.51,17,False,True,False,A9,A2,64.91,62.24,20.47,49294.9,51.11,194.76,12.663,0.736,61.25,48535,3.13,49345,30.54,51415,-4.53,True
20210926,49015,2.62,49155,28.12,49295,3.15,17,False,True,False,A9,A2,64.91,28.83,156.58,49142.76,63.93,14.75,12.663,0.699,36.58,48535,3.13,49155,35.9,51415,-4.53,True
20210926,41015,172.07,41075,1350.1,41445,133.29,2,False,True,True,C1,C1,102.61,5233.88,896.99,41041.82,21.13,154.53,685.653,0.965,831.71,37605,-28.24,41085,1313.46,48415,-38.19,True
20210926,33145,3.59,33385,36.69,34345,8.71,4,False,True,False,B1,A3,68.22,108.84,37.61,33347.23,125.38,454.7,11.641,0.841,14.57,32695,0.27,33385,47.89,34345,3.86,True
20210926,32695,12.23,32955,22.78,34235,1.5,4,False,True,False,A9,A2,68.22,42.09,21.91,32757.55,177.39,427.2,11.641,0.875,75.08,32695,12.51,32985,28.83,34345,-3.69,True
20210926,29385,0.0,31575,8.0,32575,1.34,11,False,True,True,A9,sub-A,85.62,11.47,10.26,31323.85,299.31,419.18,12.643,0.476,38.79,28975,-10.49,31795,15.37,32575,0.05,True
20210926,27665,1.41,27945,15.62,28855,3.66,13,False,True,True,A9,A1,80.46,55.68,10.64,27798.52,90.84,596.01,10.211,0.728,80.27,26695,1.53,27915,20.56,28855,-2.38,True
20210926,21055,0.0,23455,516.31,24455,52.71,1,False,False,True,B6,B5,143.0,522.52,4148.77,23388.77,459.18,72.48,5042.376,0.902,1133.5,21055,-45.47,23505,712.46,26575,-63.67,True
20210926,2055,42.53,2335,455.98,3485,45.62,2,False,True,True,B5,B4,66.24,1329.82,334.18,2196.46,95.53,476.42,240.517,0.985,1458.15,535,6.06,2315,440.23,4255,14.91,True
20210926,19765,14.2,20095,139.51,20925,13.8,3,False,True,False,B2,B1,77.25,269.43,129.37,19953.35,123.89,323.36,20.652,0.99,480.47,19135,-2.87,20125,141.71,20935,14.5,True
20210926,16455,1.27,16785,13.43,17385,1.34,18,False,True,False,A9,A1,78.39,20.89,15.41,16664.03,128.29,217.88,14.196,0.455,50.02,13735,-1.32,16795,22.15,17815,-5.32,True
20210926,15495,6.51,15725,69.35,16665,6.97,18,False,True,False,B1,A6,78.39,198.89,51.21,15613.09,79.78,388.35,14.196,0.954,250.04,13735,-1.32,15715,76.05,17815,-5.15,True
20210926,10395,1.81,11655,18.32,12925,1.82,31,False,True,False,B1,A1,83.82,18.8,98.16,11519.74,572.56,137.47,18.314,0.703,176.26,6895,-3.69,11225,25.16,13615,-3.76,True
20210925,84185,10.08,84345,99.98,85515,3.1,2,False,True,True,B1,A9,86.95,335.94,69.45,84261.84,54.15,328.3,99.892,0.864,226.26,82255,-2.01,84315,106.69,86215,-7.17,True
20210925,83285,25.86,83435,268.64,84675,26.63,2,False,True,True,B3,B2,86.95,1458.34,164.52,83350.93,47.33,525.81,99.892,0.982,885.07,82255,-2.01,83435,304.12,86215,-6.12,True
20210925,79615,0.28,79655,26.68,80935,5.85,11,False,True,False,A2,A2,0.0,1351.91,13.73,79630.85,6.83,843.14,18.108,0.781,468.53,79135,2.54,79715,37.58,80935,6.12,True
20210925,79135,94.61,79535,112.62,80935,78.86,11,False,True,False,B1,B1,0.0,530.28,71.08,78892.41,367.14,3432.79,18.108,0.86,1788.37,79135,97.15,79715,123.38,80935,79.13,True
20210925,77335,20.3,77905,32.62,79015,5.46,8,False,True,False,B1,A3,99.16,33.11,233.05,77804.49,576.96,102.74,14.877,0.829,258.04,77335,25.88,77915,46.35,79015,3.08,True
20210925,7495,3.14,8255,30.82,9255,3.06,15,False,False,False,B1,A3,77.37,38.56,51.61,8037.15,318.3,298.05,15.138,0.883,216.8,7495,2.41,8195,38.01,10135,-1.68,True
20210925,74895,5.3,75765,38.48,77215,11.81,17,False,False,True,B1,A3,111.32,82.08,33.22,75345.79,339.2,1050.36,58.204,0.783,356.22,73135,-9.9,75805,53.24,77215,7.63,True
20210925,69895,14.37,70105,149.76,71145,15.09,2,False,True,True,B2,B1,99.63,514.08,103.27,69996.03,70.04,436.95,667.836,0.697,480.51,68215,-11.27,69335,182.43,71935,1.63,True
20210925,69275,146.63,69435,1271.81,69835,127.13,2,False,True,True,C1,C1,99.63,2415.95,1194.97,69364.86,61.61,156.1,667.836,0.991,1123.93,68215,-11.27,69435,1357.85,71935,-0.85,True
20210925,645,2.2,825,21.84,1015,2.02,3,False,True,True,B1,A2,114.47,22.44,115.05,807.52,83.19,20.33,62.174,0.597,29.05,555,6.24,865,29.22,1255,-21.06,True
20210925,4925,56.11,5485,560.86,6055,56.45,2,False,True,True,B6,B5,96.73,578.2,2774.94,5421.86,255.3,66.67,1706.421,0.946,1535.46,3775,-6.5,5465,694.7,7375,-16.63,True
20210925,29445,26.63,29625,273.01,30255,27.72,2,False,True,True,B3,B2,99.11,713.82,210.31,29535.84,61.54,261.78,91.955,0.979,536.52,27775,-1.05,29615,268.28,31135,6.46,True
20210925,28355,26.94,28655,295.24,30565,29.66,2,False,True,True,B3,B2,99.11,1309.69,189.06,28489.86,93.66,813.18,91.955,0.988,1472.4,27775,-1.05,28695,306.07,31135,20.21,True
20210925,2325,4.12,2805,41.38,3605,4.17,6,False,True,False,B1,A4,90.88,60.01,52.2,2640.75,193.35,278.62,25.418,0.887,187.15,1375,-1.63,2645,47.95,3655,-3.09,True
20210925,22365,3.95,22445,60.23,24225,6.02,10,False,True,True,B1,A6,81.37,1031.19,32.29,22394.68,19.27,771.37,36.822,0.845,316.33,19495,-1.78,22665,66.78,25255,5.73,True
20210925,22265,4.51,23065,45.51,23885,4.59,10,False,True,True,B1,A4,81.37,47.72,178.12,22951.08,359.12,120.59,36.822,0.833,289.65,19495,-1.78,23215,53.63,25255,4.14,True
20210925,20915,15.32,21495,151.24,23815,15.16,10,False,True,True,B2,B1,81.37,428.74,112.18,21204.24,200.67,961.23,36.822,0.982,1252.1,19495,-1.78,21605,161.98,25255,7.53,True
20210925,20195,11.04,20855,112.67,21505,11.58,10,False,True,True,B1,B1,81.37,114.64,750.18,20795.0,300.15,57.49,36.822,0.963,530.13,19495,-1.78,20795,116.81,25255,4.14,True
20210925,1815,9.18,2015,89.92,2545,9.19,6,False,True,False,B1,A8,90.88,182.19,80.44,1927.13,74.44,211.3,25.418,0.96,199.49,1375,-1.63,2005,91.58,3655,-6.53,True
20210925,13605,100.13,14065,981.15,15525,97.7,2,False,True,True,C1,B9,104.53,2275.12,804.53,13850.3,166.3,589.41,1367.448,0.978,3230.96,10255,-31.91,14075,1035.98,17455,-17.59,True
20210924,9445,3.44,9605,32.19,9845,3.24,9,False,True,False,B1,A3,94.59,42.11,48.87,9559.1,69.02,74.54,16.664,0.774,47.26,8215,3.56,9645,38.41,10615,-7.84,True
20210924,84985,3.34,85095,30.39,85335,3.09,9,False,True,False,A9,A3,69.39,52.49,31.07,85050.39,43.18,91.42,16.609,0.747,43.17,83815,-1.31,85105,36.67,85735,7.33,True
20210924,84295,5.57,84655,52.73,85735,26.84,9,False,True,False,B1,A5,69.39,343.54,31.24,84441.92,110.68,1525.64,16.609,0.954,402.75,83815,-1.31,84635,62.61,85735,34.13,True
20210924,82455,16.08,82515,172.63,82805,16.89,1,False,False,False,B2,B1,80.79,576.04,120.2,82484.24,20.0,120.15,26.264,0.983,162.36,82135,-2.67,82525,168.57,83695,-6.92,True
20210924,81235,4.26,81575,44.5,81985,4.37,13,False,True,False,B1,A4,87.77,51.99,91.33,81496.21,146.1,104.23,18.407,0.906,126.92,79495,-2.83,81655,48.11,82015,1.4,True
20210924,80675,5.59,81085,58.79,81505,6.05,13,False,True,False,B1,A5,87.77,60.73,282.3,81041.74,186.61,50.32,18.407,0.949,186.45,79495,-2.83,81085,69.02,82015,-1.91,True
20210924,79935,2.69,80355,27.01,81385,2.73,13,False,True,False,B1,A2,87.77,52.38,24.97,80172.07,154.91,407.18,18.407,0.8,134.91,79495,-2.83,80355,36.26,82015,-1.33,True
20210924,77325,14.25,77395,203.1,77695,20.0,3,False,True,False,B2,B2,81.37,642.44,144.16,77360.98,22.28,124.44,29.27,0.983,195.94,75175,-1.53,77395,194.29,78055,-1.95,True
20210924,76565,2.84,76595,143.27,76835,14.7,3,False,True,False,B2,B1,81.37,936.41,84.85,76580.87,7.5,103.77,29.27,0.951,105.84,75175,-1.53,76595,151.45,78055,-3.06,True
20210924,73345,12.54,73415,95.85,73665,9.4,7,False,True,False,B1,A9,81.47,241.83,75.2,73378.52,25.36,102.2,21.419,0.936,95.98,72535,-0.01,73405,105.04,75055,1.43,True
20210924,71195,3.6,71365,32.1,71805,3.16,7,False,False,False,B1,A3,84.61,64.29,29.0,71286.63,62.73,174.29,13.147,0.871,68.85,70855,6.69,71315,34.79,72415,-4.47,True
20210924,66325,12.59,66975,127.37,67645,12.74,3,False,True,True,B2,B1,81.27,131.83,591.58,66900.52,296.39,82.78,40.996,0.969,596.06,64375,5.07,67065,133.68,70735,2.41,True
20210924,66075,15.07,66535,155.05,69425,15.46,3,False,True,True,B2,B1,81.27,666.84,100.05,66281.53,146.57,1224.33,40.996,0.98,1424.84,64375,5.07,66615,158.57,70735,7.71,True
20210924,64825,26.26,65715,257.67,66515,25.17,3,False,True,True,B3,B2,81.27,273.51,1036.24,65537.46,373.76,123.64,40.996,0.987,664.49,64375,6.11,65715,293.52,70735,2.41,True
20210924,63515,4.15,63615,40.18,63735,4.08,11,False,True,False,B1,A4,90.1,46.65,84.36,63591.76,43.71,30.29,18.342,0.804,33.94,62575,-1.17,63625,41.54,64255,-7.46,True
20210924,58775,18.95,59055,181.87,60165,18.28,5,False,True,True,B2,B1,92.46,504.79,136.17,58916.09,98.67,458.46,67.224,0.966,664.62,56815,-5.91,59075,195.49,62455,-12.3,True
20210924,5715,2.14,6235,22.21,8095,2.88,15,False,True,True,B1,A2,88.96,63.84,16.37,5974.49,177.03,865.09,13.247,0.771,183.81,5455,4.1,6145,28.69,8095,8.71,True
20210924,52205,3.34,52395,36.38,52655,3.49,9,False,True,False,B1,A3,80.22,45.6,60.78,52345.41,80.04,75.26,15.243,0.874,64.3,51895,2.44,52415,42.65,53575,-5.01,True
20210924,46205,6.31,47005,61.64,48935,6.17,47,False,True,True,B1,A6,91.5,115.64,58.51,46666.84,302.8,749.99,33.375,0.894,540.76,41575,-2.59,46975,72.08,50815,-9.86,True
20210924,43005,7.09,44015,71.75,46685,7.15,47,False,True,True,B1,A7,91.5,145.76,64.05,43569.42,370.71,1057.29,33.375,0.93,845.73,41575,-2.59,44165,86.07,50815,-10.22,True
20210924,4055,2.27,4475,22.07,5085,2.17,20,False,True,False,B1,A2,85.21,29.38,32.24,4341.42,172.42,196.92,9.39,0.829,87.26,2335,-0.82,4495,25.5,5335,2.54,True
20210924,38815,1.08,39495,7.37,40245,0.72,18,False,True,True,A8,sub-A,80.87,7.52,45.06,39422.65,340.06,71.13,8.96,0.438,47.44,38815,1.46,39485,14.04,41455,3.77,True
20210924,36165,12.56,36515,131.89,37035,12.88,7,False,False,False,B2,B1,86.89,180.32,183.24,36400.61,139.9,172.54,22.726,0.983,371.93,35455,-1.13,36475,139.41,38695,3.29,True
20210924,25095,197.04,25275,2249.81,25705,223.09,1,False,False,True,C2,C2,118.71,4316.95,2097.29,25199.23,65.15,168.08,791.984,0.995,1683.59,23215,-25.18,25285,2271.92,29215,-23.17,True
20210924,22645,9.94,22715,85.23,23025,8.42,6,False,True,False,B1,A8,89.21,276.77,60.35,22675.57,22.7,130.51,18.638,0.949,96.63,21175,-11.05,22715,93.6,23095,4.24,True
20210924,17195,3.25,17425,29.65,18215,2.93,24,False,True,True,B1,A2,91.49,73.47,23.46,17311.67,81.99,321.86,16.321,0.768,97.41,16375,4.14,17505,37.31,20335,-4.58,True
20210924,14775,1.94,14855,14.25,15645,1.43,18,False,True,True,B1,A1,88.89,95.25,8.43,14803.4,24.05,340.59,12.139,0.511,36.51,13735,-3.94,14975,20.17,16255,-2.46,True
20210924,11005,3.48,11265,37.05,11575,3.64,6,False,False,False,B1,A3,91.44,43.48,74.86,11202.75,110.28,80.28,12.79,0.919,79.5,10735,0.53,11295,43.31,12175,-0.66,True
20210924,10265,2.81,10325,52.31,10495,5.37,9,False,True,False,B1,A5,94.59,127.53,41.86,10298.1,18.55,70.81,16.664,0.813,38.07,8215,3.56,10315,52.06,10615,-6.85,True
20210923,7635,7.5,8045,77.19,9205,7.74,6,False,True,False,B1,A7,82.57,167.43,65.94,7857.52,146.77,467.07,19.278,0.962,392.73,5575,-0.96,8035,85.62,9895,-4.24,True
20210923,74975,9.95,75635,99.87,77085,12.38,3,False,True,True,B1,A9,95.83,187.52,94.74,75356.78,247.97,615.17,103.056,0.902,667.32,72895,1.1,75625,138.18,79255,-15.82,True
20210923,74365,68.86,74495,755.82,74995,74.8,3,False,True,True,B8,B7,95.83,2015.28,577.81,74434.97,46.36,202.64,103.056,0.994,871.49,72895,1.1,74515,769.55,79255,-16.18,True
20210923,69725,12.26,69895,120.04,70105,12.05,7,False,True,False,B2,B1,105.99,142.65,232.53,69852.56,73.25,56.32,21.002,0.974,145.83,68815,2.34,69865,126.6,71215,-3.69,True
20210923,63775,4.7,64655,23.8,65705,2.43,11,False,True,True,B1,A2,130.05,24.22,156.72,64563.8,481.15,93.19,18.062,0.763,165.45,63775,6.69,64625,34.9,65935,-2.39,True
20210923,6245,9.0,6565,97.26,7935,9.65,6,False,True,False,B1,A9,82.57,296.67,70.01,6403.28,107.09,568.78,19.278,0.974,492.69,5575,-0.96,6595,103.3,9895,-5.7,True
20210923,6215,12.57,6285,135.82,6515,13.0,6,False,True,False,B2,B1,82.57,307.62,113.76,6255.45,26.36,89.32,19.278,0.951,120.08,5575,-0.96,6285,138.67,9895,-6.0,True
20210923,55455,1466.44,55775,13717.74,57305,1366.31,1,False,False,True,M1,M1,248.52,45373.48,9582.14,55604.84,107.9,640.33,51334.214,0.991,6827.77,54055,-112.79,55725,13663.38,61615,-137.55,True
20210923,51015,5.15,51135,62.52,53045,6.24,2,False,True,True,B1,A6,119.86,689.78,34.65,51062.35,32.99,823.31,54.378,0.842,320.11,49015,-7.18,51145,91.75,53215,1.64,True
20210923,49805,32.77,50125,332.47,51125,33.63,2,False,True,True,B4,B3,119.86,775.83,271.65,49974.93,113.88,407.64,54.378,0.993,988.18,49015,-7.18,50125,346.97,53215,-3.24,True
20210923,45725,44.82,45885,427.64,46755,42.95,1,False,False,True,B5,B4,125.53,1571.07,288.5,45799.39,53.68,366.35,108.976,0.988,867.95,44095,0.92,45915,439.75,48895,-13.39,True
20210923,41945,2.22,42205,23.38,43975,3.17,17,False,True,False,B1,A2,117.27,122.65,14.41,42058.96,81.23,866.54,14.435,0.782,140.42,40975,3.23,42535,28.9,43975,-0.46,True
20210923,40975,14.29,41645,26.81,42925,2.73,17,False,True,False,B1,A2,117.27,27.21,192.17,41541.87,588.32,104.42,14.435,0.878,214.22,40975,17.53,41515,36.86,43975,-3.61,True
20210923,31975,11.94,32045,88.48,32445,8.69,13,False,True,True,B2,A8,171.42,323.72,59.77,32005.57,24.6,166.97,118.112,0.531,92.68,28375,8.32,32065,87.1,35575,-9.06,True
20210923,30685,6.93,31525,68.8,32365,6.93,13,False,True,True,B2,A6,171.42,70.13,433.78,31445.65,384.4,77.9,118.112,0.757,328.4,28375,8.32,31465,104.74,35575,-9.06,True
20210923,29105,12.36,29245,118.77,30455,11.97,13,False,True,True,B2,B1,171.42,689.32,71.78,29163.01,43.15,519.3,118.112,0.828,332.9,28375,8.32,29245,142.55,35575,-9.06,True
20210923,25635,3.12,25835,30.64,26105,3.1,13,False,True,False,B2,A3,176.87,38.02,52.47,25782.32,86.14,78.24,24.831,0.676,40.3,24055,2.03,25845,41.1,26935,-0.01,True
20210923,25415,4.19,25535,50.74,26535,5.07,13,False,True,False,B2,A5,176.87,281.71,30.96,25469.9,37.25,424.84,24.831,0.878,123.12,24055,2.03,25555,55.96,26935,1.97,True
20210923,24055,6.91,24815,42.32,25685,4.2,13,False,True,False,B2,A4,176.87,43.38,233.99,24728.11,391.85,91.04,24.831,0.904,208.75,24055,8.94,24935,51.88,26935,-0.01,True
20210923,16525,1857.28,16945,19728.39,18375,1955.96,2,False,True,True,M1,M1,182.2,49029.55,15574.23,16746.64,147.39,581.56,14606.227,0.999,16314.92,13135,-58.02,16955,19534.57,22615,-24.05,True
20210923,16095,376.13,16345,3744.01,16605,363.02,2,False,True,True,C3,C3,182.2,3819.81,23175.25,16324.57,116.1,23.98,14606.227,0.953,2042.72,13135,-58.02,16345,3856.73,22615,-25.39,True
20210923,10805,6.06,11125,56.72,12405,5.63,11,False,True,False,A9,A5,40.75,157.0,42.52,10965.84,113.55,525.48,15.233,0.95,381.58,10015,5.17,11165,63.6,13015,4.46,True
20210923,10015,40.49,11135,47.1,13015,33.86,11,False,True,False,A8,A4,40.75,66.52,61.88,9755.0,1665.88,2244.46,15.233,0.474,1157.84,10015,45.65,10975,57.45,13015,36.55,True
20210922,81115,8.09,81475,79.84,82235,7.88,7,False,True,False,B1,A7,81.19,134.26,83.89,81335.53,140.89,282.6,27.542,0.944,302.04,79615,8.87,81515,90.82,83695,-4.69,True
20210922,80665,15.37,80825,142.43,81275,14.59,7,False,True,False,B2,B1,81.19,295.32,125.43,80754.42,60.78,179.37,27.542,0.969,264.1,79615,8.87,80835,144.06,83695,-4.73,True
20210922,79885,3.58,80095,32.15,80905,3.21,7,False,True,False,B1,A3,81.19,87.9,24.24,79987.93,73.7,334.97,27.542,0.687,111.49,79615,8.87,80085,42.79,83695,-4.73,True
20210922,78045,3.48,79225,35.75,79495,25.9,8,False,True,True,B1,A3,73.01,73.64,42.52,78585.0,326.3,708.24,50.049,0.616,100.29,77215,0.98,79225,58.76,79495,23.06,True
20210922,73465,10.98,73525,143.7,73635,13.07,2,False,True,True,B2,B1,79.86,239.18,154.24,73500.91,20.95,40.71,579.987,0.443,75.47,72175,12.58,73515,135.23,74575,-10.0,True
20210922,72705,77.22,72885,827.04,73445,81.56,2,False,True,True,B9,B8,79.86,1958.78,670.82,72799.38,62.17,227.52,579.987,0.988,1109.46,72175,12.58,72845,797.42,74575,-9.44,True
20210922,7015,6.58,7085,49.82,7225,5.36,23,False,True,False,B1,A4,63.7,81.11,54.18,7056.05,28.6,53.67,22.659,0.614,43.16,6175,-1.74,7085,52.52,11215,-3.84,True
20210922,6175,11.68,7525,22.23,10125,2.24,23,False,True,False,A8,A2,63.7,22.9,111.86,7245.0,1164.52,298.73,22.659,0.737,474.12,6175,9.94,7845,51.23,11215,-3.6,True
20210922,55,59.36,655,152.01,2075,15.17,5,False,False,True,B2,B1,100.37,210.66,206.1,353.67,372.57,477.28,36.85,0.987,1007.9,55,90.8,715,169.28,3895,-4.21,True
20210922,49865,8.72,49955,74.43,50825,3.9,6,False,False,True,B1,A7,90.2,387.03,46.06,49900.67,27.71,291.79,218.632,0.623,87.81,48655,-21.99,49965,75.71,51175,-14.88,True
20210922,47555,9.46,47805,102.0,48265,10.04,3,False,True,False,B1,B1,78.27,158.97,116.71,47714.27,97.23,165.97,19.711,0.981,247.33,46855,3.02,47815,109.59,48535,0.1,True
20210922,47275,1.56,47335,13.58,48535,1.51,3,False,True,False,A9,A1,78.27,208.47,7.35,47293.99,15.33,545.13,19.711,0.436,54.21,46855,3.02,47535,19.61,48535,-0.37,True
